2026-04-15 13:12:52 INFO  - method=GET, uri=/h2-console/, status=200, durationMs=13
2026-04-15 13:12:52 INFO  - method=GET, uri=/h2-console/stylesheet.css, status=200, durationMs=10
2026-04-15 13:12:52 INFO  - method=GET, uri=/h2-console/login.jsp?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=4
2026-04-15 13:12:53 INFO  - method=GET, uri=/h2-console/background.gif, status=200, durationMs=1
2026-04-15 13:12:54 INFO  - method=POST, uri=/h2-console/login.do?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=39
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/help.jsp?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=3
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/header.jsp?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=1
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/query.jsp?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=4
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/icon_help.gif, status=200, durationMs=1
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/icon_disconnect.gif, status=200, durationMs=2
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/icon_history.gif, status=200, durationMs=2
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/icon_line.gif, status=200, durationMs=2
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/icon_run.gif, status=200, durationMs=2
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/tables.do?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=77
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/icon_refresh.gif, status=200, durationMs=0
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/icon_run_selected.gif, status=200, durationMs=2
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/icon_rollback.gif, status=200, durationMs=1
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/icon_commit.gif, status=200, durationMs=0
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/icon_stop.gif, status=200, durationMs=2
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/tree.js, status=200, durationMs=1
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/tree_column.gif, status=200, durationMs=0
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/tree_table.gif, status=200, durationMs=1
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/tree_plus.gif, status=200, durationMs=1
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/tree_database.gif, status=200, durationMs=1
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/tree_minus.gif, status=200, durationMs=1
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/tree_empty.gif, status=200, durationMs=3
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/tree_index_az.gif, status=200, durationMs=1
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/tree_index.gif, status=200, durationMs=1
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/tree_folder.gif, status=200, durationMs=0
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/tree_view.gif, status=200, durationMs=3
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/tree_type.gif, status=200, durationMs=4
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/tree_info.gif, status=200, durationMs=2
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/tree_users.gif, status=200, durationMs=2
2026-04-15 13:12:54 INFO  - method=GET, uri=/h2-console/tree_user.gif, status=200, durationMs=1
2026-04-15 13:13:57 INFO  - method=POST, uri=/h2-console/login.do?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=277
2026-04-15 13:14:01 INFO  - method=POST, uri=/h2-console/login.do?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=536
2026-04-15 13:20:34 INFO  - method=POST, uri=/h2-console/login.do?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=1105
2026-04-15 13:21:10 INFO  - method=POST, uri=/h2-console/test.do?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=2006
2026-04-15 13:21:13 INFO  - method=POST, uri=/h2-console/login.do?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=3
2026-04-15 13:21:13 INFO  - method=GET, uri=/h2-console/header.jsp?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=1
2026-04-15 13:21:13 INFO  - method=GET, uri=/h2-console/help.jsp?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=0
2026-04-15 13:21:13 INFO  - method=GET, uri=/h2-console/query.jsp?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=0
2026-04-15 13:21:13 INFO  - method=GET, uri=/h2-console/tables.do?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=36
2026-04-15 13:21:18 INFO  - method=POST, uri=/h2-console/query.do?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=5
2026-04-15 13:21:18 INFO  - method=GET, uri=/h2-console/table.js, status=200, durationMs=2
2026-04-15 13:21:22 INFO  - method=POST, uri=/h2-console/query.do?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=1
2026-04-15 13:21:32 INFO  - method=POST, uri=/api/auth/register, status=201, durationMs=405
2026-04-15 13:21:38 INFO  - method=POST, uri=/api/auth/login, status=200, durationMs=134
2026-04-15 13:22:21 INFO  - method=POST, uri=/api/customers, status=201, durationMs=78
2026-04-15 13:30:43 INFO  - method=GET, uri=/api/customers/1, status=200, durationMs=32
2026-04-15 13:30:55 INFO  - method=POST, uri=/customers/1/accounts, status=201, durationMs=199
2026-04-15 13:31:30 INFO  - method=GET, uri=/accounts/1000, status=200, durationMs=26
2026-04-15 13:32:13 INFO  - method=GET, uri=/customers/1/accounts, status=200, durationMs=9
2026-04-15 13:32:25 INFO  - method=GET, uri=/accounts/1000/insights?year=2026&month=4, status=200, durationMs=73
2026-04-15 13:36:17 INFO  - method=POST, uri=/customers/1/accounts, status=201, durationMs=9
2026-04-15 13:36:25 INFO  - method=GET, uri=/accounts/1000, status=200, durationMs=14
2026-04-15 13:36:29 INFO  - method=GET, uri=/accounts/1000, status=200, durationMs=3
2026-04-15 13:36:39 INFO  - method=GET, uri=/accounts/1001, status=200, durationMs=15
2026-04-15 13:38:01 INFO  - method=GET, uri=/api/customers/1, status=200, durationMs=12
2026-04-15 13:38:30 INFO  - method=POST, uri=/api/customers, status=201, durationMs=3
2026-04-15 13:38:37 INFO  - method=GET, uri=/api/customers/2, status=200, durationMs=3
2026-04-15 13:39:11 INFO  - method=POST, uri=/customers/2/accounts, status=201, durationMs=4
2026-04-15 13:39:21 INFO  - method=GET, uri=/customers/2/accounts, status=200, durationMs=15
2026-04-15 13:39:32 INFO  - method=GET, uri=/customers/1/accounts, status=200, durationMs=14
2026-04-15 13:41:03 INFO  - method=POST, uri=/h2-console/query.do?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=0
2026-04-15 13:45:39 INFO  - method=POST, uri=/h2-console/query.do?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=2
2026-04-15 14:00:41 INFO  - method=POST, uri=/h2-console/query.do?jsessionid=9100869c9211288d476fb17195efdd7e, status=200, durationMs=0
2026-04-15 14:04:00 INFO  - method=POST, uri=/api/auth/login, status=200, durationMs=56
2026-04-15 14:08:02 INFO  - method=POST, uri=/accounts/transfer, status=200, durationMs=61
2026-04-15 14:25:29 INFO  - method=POST, uri=/api/auth/login, status=200, durationMs=440
2026-04-15 14:25:40 INFO  - method=GET, uri=/accounts/1002/transactions?startDate=2026-04-01&endDate=2026-04-15, status=200, durationMs=73
2026-04-15 14:39:11 INFO  - method=PUT, uri=/accounts/1002/transactions/112c41d9-74e1-4c0f-aaa3-6d9ad409b4ac/category, status=200, durationMs=89
2026-04-15 14:39:15 INFO  - method=GET, uri=/accounts/1002/transactions?startDate=2026-04-01&endDate=2026-04-15, status=200, durationMs=20
2026-04-15 14:45:10 INFO  - method=GET, uri=/accounts/1001/transactions?startDate=2026-04-01&endDate=2026-04-15, status=200, durationMs=10
2026-04-15 15:05:59 INFO  - method=GET, uri=/accounts/1001/transactions?startDate=2026-04-01&endDate=2026-04-15, status=200, durationMs=216
2026-04-15 15:06:58 INFO  - method=GET, uri=/accounts/1001/standing-orders, status=200, durationMs=17
2026-04-15 15:18:43 INFO  - method=POST, uri=/accounts/1001/standing-orders, status=201, durationMs=237
2026-04-15 15:18:56 INFO  - method=POST, uri=/accounts/1001/standing-orders, status=201, durationMs=18
2026-04-15 15:22:15 INFO  - method=GET, uri=/accounts/1001/standing-orders, status=200, durationMs=59
2026-04-15 15:26:08 INFO  - method=POST, uri=/api/auth/login, status=200, durationMs=151
2026-04-15 15:26:38 INFO  - method=DELETE, uri=/standing-orders/1a227ed1-b053-4518-abb0-c7d22d55b3e8, status=200, durationMs=56
2026-04-15 15:26:50 INFO  - method=GET, uri=/accounts/1001/standing-orders, status=200, durationMs=36
